advert_id,manufacturer_id,model_id,Year,Engine size (litres),Mileage (miles),fuel_type_id,transmission_type_id,Colour,body_type_id,Mpg,wheel_drive_type_id,Doors,Seats,Engine power (bhp),Top speed (mph),Acceleration (0-62 mph) (seconds),CO2 rating (g/km),Tank range (miles),price,status
29910132,17,56,2015,1.997,77400,2,2,GREEN,2,60.1,2,5,5,148,121,10.1,122,793,9650,inactive on: 10/09/2023
29910144,17,31,2017,1.596,62000,1,2,White,2,47.9,2,3,5,180,139,6.9,138,506,11995,
29910148,3,195,2009,2.4,153000,2,2,White,6,34.0,3,5,7,182,121,10.3,219,509,7495,
29910176,20,198,2012,1.242,52000,1,2,White,2,54.3,2,5,4,69,102,14.2,120,442,3195,
29910183,5,132,2019,1.5,70861,1,3,Grey,9,38.7,2,5,7,148,130,8.9,130,494,17500,
29910208,21,118,2016,1.968,147358,2,2,BLUE,6,68.9,2,5,5,148,135,8.6,109,1000,8000,inactive on: 18/09/2023
29910227,22,159,2020,1.2,12046,1,2,Red,6,50.4,2,5,5,130,122,8.9,103,488,19995,
29910253,24,62,2018,0.898,57152,1,2,BLACK,2,60.1,2,5,5,90,112,12.2,105,595,8995,
29910255,1,93,2016,1.998,44478,1,3,SILVER,6,44.8,3,5,5,189,139,7.4,146,601,18495,
29910258,1,124,2017,1.995,35438,2,3,BLACK,5,65.7,1,5,5,190,144,7.3,114,824,19495,
29910259,4,19,2018,2.993,92000,2,3,BLUE,6,40.4,3,5,5,302,140,6.8,185,764,35995,
29910283,10,14,2016,1.399,68018,1,2,BLUE,2,52.3,2,5,5,99,115,12.6,128,552,6989,
29910315,5,5,2009,1.968,55800,2,3,BLACK,2,52.3,2,5,5,138,129,9.3,142,633,7999,
29910321,8,38,2014,2.143,68100,2,3,White,1,64.2,1,4,5,168,145,7.4,113,579,14495,
29910324,2,82,2018,1.598,35370,2,2,BLUE,2,64.2,2,5,5,114,114,11.5,119,706,14475,
29910359,11,74,2017,1.968,64000,2,2,RED,1,70.6,2,4,5,148,137,8.9,106,621,13699,
29910396,11,30,2010,1.968,60000,2,2,GREY,1,49.6,2,4,5,168,140,8.9,149,764,7370,
29910507,10,213,2019,1.199,14672,1,3,Silver,2,42.2,2,5,5,108,116,11.1,128,418,14590,
29910513,10,127,2022,1.199,12500,1,3,Black,2,47.9,2,5,5,128,124,9.2,134,464,22690,inactive on: 10/09/2023
29910517,5,46,2022,0.999,18836,1,2,Purple,2,54.3,2,5,5,94,116,10.8,118,478,17290,inactive on: 04/09/2023
29910656,14,18,2022,1.498,13088,5,3,Blue,2,58.9,2,5,5,97,107,9.9,109,518,23995,inactive on: 04/09/2023
29910679,1,22,2023,1.998,9853,1,3,Grey,2,34.5,3,5,5,302,156,4.8,173,379,44990,
29910835,17,31,2016,0.999,71000,1,2,White,2,65.7,2,3,5,123,122,9.4,99,607,7495,
29910852,1,164,2018,1.499,77543,1,2,Black,7,48.7,1,2,4,136,129,9.4,139,557,13999,
29910865,1,164,2016,1.499,25000,1,3,Black Sapphire Metallic,5,51.4,1,2,4,136,130,8.9,129,588,16995,
29910866,17,56,2017,1.997,57300,2,2,Shadow Black,2,60.1,2,5,5,148,121,10.1,122,793,16790,
29910867,22,175,2013,1.56,87000,2,2,Metalic,2,64.2,2,5,5,92,113,14.0,110,847,5495,
29910872,1,163,2012,1.995,49449,2,3,Imperial Blue Xirallic,1,57.6,1,4,5,184,140,8.1,129,887,11995,
29910873,20,198,2016,0.875,30416,1,3,Mediterranean Blue,2,68.9,2,5,4,85,110,11.5,95,561,8995,
29910875,5,71,2017,1.968,47000,2,3,BLUE,6,49.6,3,5,5,148,124,9.3,149,655,21999,
29910878,17,101,2020,0.999,29075,1,2,Red,3,51.4,2,5,5,123,119,9.8,125,475,17295,inactive on: 04/09/2023
29910881,1,129,2019,2.993,65986,2,3,Phytonic,3,40.9,3,5,5,261,149,5.8,156,612,28499,
29910978,5,46,2020,1.0,18891,1,2,White,2,50.4,2,5,5,94,116,10.8,127,443,16750,
29911010,5,153,2016,2.0,53368,1,2,Black,2,43.5,2,3,4,217,144,6.7,148,526,15259,inactive on: 10/09/2023
29911025,16,100,2022,1.8,6460,3,3,Silver,3,56.5,2,5,5,97,105,11.0,112,534,27360,
29911033,16,27,2022,1.5,9025,3,3,Blue,2,68.9,2,5,5,91,109,9.7,92,546,19735,
29911115,10,80,2015,1.364,89762,1,2,Blue,2,55.4,2,3,5,99,115,11.0,119,548,5995,
29911120,20,136,2014,1.248,64081,2,2,Red,9,67.3,2,5,7,85,102,15.4,110,740,5995,
29911131,25,216,2015,1.56,111705,2,2,Red,9,70.6,2,5,5,118,117,11.3,105,854,5985,inactive on: 18/09/2023
29911132,10,14,2019,1.399,28780,1,2,White,6,46.3,2,5,5,148,134,8.2,139,489,14495,
29911133,10,127,2021,1.199,21225,1,2,Blue,2,50.4,2,5,5,99,116,10.6,127,488,18995,
29911137,1,1,2010,1.995,92085,2,3,Blue,7,50.4,1,2,4,184,140,8.4,149,676,6995,
29911148,16,27,2008,1.299,57000,1,3,Red,2,48.7,2,3,5,85,106,13.1,136,450,3995,
29911149,15,25,2019,0.998,35307,1,2,White,2,56.5,2,5,5,66,100,13.8,113,435,9995,
29911168,5,46,2016,1.197,51000,1,2,Silver,2,60.1,2,3,5,89,114,10.8,107,595,10490,
29911180,15,25,2019,1.248,5000,1,3,Silver,2,47.9,2,5,5,83,100,13.2,136,369,13995,
29911182,6,6,2020,1.591,19000,1,3,Grey,6,36.2,2,5,5,175,125,8.9,152,494,21495,
29911196,14,18,2009,1.198,123000,1,2,Blue,2,53.3,2,5,5,89,110,12.5,125,492,3295,
29911198,14,18,2010,1.339,80000,1,2,Red,2,52.3,2,5,5,98,113,11.5,128,483,3995,
29911200,15,26,2019,1.591,18101,1,2,White,6,34.9,2,5,5,130,113,11.1,162,476,19500,
29911209,5,157,2013,1.968,58300,2,3,Grey,6,53.3,2,5,5,168,137,8.8,136,821,11495,
29911220,21,111,2013,1.2,60075,1,2,Blue,8,49.6,2,5,5,70,102,15.0,128,491,4195,
29911232,16,27,2010,1.329,92000,1,2,Silver,2,55.4,2,5,5,99,108,11.7,120,512,3995,
29911237,22,159,2019,1.498,39000,2,2,Grey,3,67.3,2,5,5,99,113,10.6,93,666,12950,
29911252,5,71,2018,1.968,32051,2,3,Grey,6,57.6,2,5,5,148,125,9.3,129,735,22990,
29911255,9,9,2013,1.598,84743,1,2,White,3,48.7,2,5,5,115,111,11.0,136,493,6150,
29911262,22,104,2017,1.199,25000,1,2,Black,2,62.8,2,3,5,82,109,12.2,104,691,8799,
29911263,25,60,2014,1.56,104864,2,2,Red,2,78.5,2,5,5,91,113,11.3,95,794,3550,inactive on: 04/09/2023
29911267,8,217,2005,3.498,85000,1,2,Silver,7,26.7,1,2,2,272,155,5.6,255,411,5450,
29911300,1,214,2012,2.993,93000,2,3,White,3,46.3,3,5,5,313,149,5.8,162,682,13295,inactive on: 18/09/2023
29911343,1,1,2016,2.0,46754,2,3,Blue,1,62.8,3,4,5,190,142,7.3,123,787,15303,
29911349,22,175,2020,1.2,28919,1,2,Red,2,52.3,2,5,5,130,124,9.7,132,610,16499,inactive on: 04/09/2023
29911397,11,218,2016,2.967,65100,2,3,White,3,42.8,3,5,5,322,155,5.1,174,706,23990,
29911402,15,25,2011,1.248,81451,1,2,Silver,2,65.7,2,5,5,84,106,11.0,100,506,4995,
29911403,16,219,2016,1.598,78000,1,2,Grey,9,41.5,2,5,7,132,115,11.7,154,548,11995,
29911406,8,8,2005,1.498,72941,1,3,Silver,2,42.8,2,5,5,95,106,13.5,157,508,2995,
29911407,22,220,2000,1.36,28261,1,2,Silver,2,42.8,2,5,5,75,106,13.2,0,471,2195,
29911417,1,163,2016,2.993,52000,2,3,Grey,1,53.3,1,4,5,258,155,5.8,139,821,16495,
29911441,8,38,2013,2.987,100000,2,3,Blue,6,45.6,1,5,5,261,155,6.3,162,662,9990,
29911449,10,64,2012,1.4,75413,1,2,Brown,8,47.9,2,5,5,118,117,11.5,139,738,4495,
29911462,5,5,2010,1.39,83000,1,3,Blue,2,47.1,2,5,5,123,124,9.5,138,570,6495,
29911473,31,122,2017,2.0,27727,1,2,Blue,2,47.9,2,5,5,118,119,9.0,137,506,13669,
29911477,26,61,2012,2.0,97000,2,2,Light White,2,57.6,3,5,5,143,121,9.4,130,596,6995,
29911480,8,38,2012,1.595,85600,1,3,Silver,5,44.8,1,2,4,154,139,8.5,147,581,8419,inactive on: 04/09/2023
29911497,11,155,2019,1.0,13154,1,2,White,3,47.1,2,5,5,114,122,10.1,118,518,19995,
29911502,5,133,2019,0.999,31252,1,2,Pure White,3,47.9,2,5,5,113,120,10.2,115,421,18495,
29911512,1,214,2019,1.998,51543,1,3,Grey,3,30.4,3,5,5,181,134,8.3,166,435,27975,
29911525,9,9,2014,1.598,59125,1,3,Red,2,44.8,2,5,5,115,106,11.5,145,453,7495,
29911527,15,25,2020,0.998,11532,1,2,Green,2,54.3,2,5,4,66,100,13.8,119,418,11695,
29911542,5,46,2009,1.422,95851,2,2,Silver,2,62.8,2,5,5,69,99,15.9,119,622,3995,
29911553,1,1,2012,2.0,33688,1,2,Black,7,41.5,1,2,4,170,142,9.1,159,575,11495,
29911586,5,46,2017,1.798,44345,1,3,Red,2,50.4,2,5,5,189,146,6.7,129,499,14495,
29911594,3,221,2015,1.969,118000,2,2,Red,1,72.8,2,4,5,190,143,7.1,102,1081,7990,
29911607,17,222,2011,1.596,116000,1,2,Black,2,42.8,2,5,5,99,111,11.1,157,424,2999,
29911610,5,46,2012,1.197,13087,1,2,Orange,2,53.3,2,3,5,104,118,9.7,124,528,10995,
29911615,17,223,2017,1.2,31715,1,2,White,2,57.7,2,5,5,84,105,13.3,114,533,8950,
29911641,15,26,2019,1.6,36531,1,2,White,3,34.9,2,5,5,130,113,11.1,162,476,15545,
29911650,4,66,2020,3.0,38775,2,3,Blue,3,32.8,3,5,5,296,130,7.1,240,620,60999,inactive on: 13/09/2023
29911718,3,24,2018,2.0,18765,1,1,White,3,40.4,3,5,5,190,130,8.2,163,480,29495,inactive on: 04/09/2023
29911787,2,2,2015,1.197,37460,1,2,SILVER,2,57.6,2,3,5,89,114,10.7,116,570,8899,
29911798,1,1,2005,1.995,94000,2,3,Blue,1,40.9,1,4,5,150,132,9.1,185,567,2699,
29911801,22,81,2017,1.2,41000,1,2,Red,3,55.4,2,5,5,130,117,10.8,117,646,14990,
29911807,17,31,2018,1.084,27660,1,2,Race Red,2,64.2,2,5,5,84,105,14.0,101,593,10499,
29911814,11,23,2017,1.968,38000,2,3,GREY,6,53.3,3,5,5,148,126,9.3,140,750,21795,
29911871,11,23,2016,1.968,65604,2,2,Grey,3,49.6,3,5,5,181,136,7.9,146,698,15999,inactive on: 04/09/2023
29911874,7,86,2017,1.586,33688,1,2,Grey,3,53.3,2,5,5,118,112,11.5,123,551,12499,inactive on: 04/09/2023
29911880,15,26,2019,1.598,27946,2,2,White,3,47.1,2,5,5,134,112,10.8,127,642,17499,inactive on: 04/09/2023
29911882,20,67,2020,1.242,8092,1,2,PINK,2,51.4,2,3,4,69,101,12.9,108,396,10495,
29911888,5,5,2019,0.999,52632,1,2,Red,2,49.6,2,5,5,113,123,9.8,109,546,13999,inactive on: 04/09/2023
29911895,22,104,2017,1.2,44000,1,2,BLACK,2,62.8,2,5,5,82,109,12.2,104,691,8290,
29912124,17,56,2019,2.0,44199,2,2,Grey,3,47.9,2,5,5,148,121,10.1,152,632,19495,
29912170,8,8,2019,1.461,45000,2,3,Silver,2,67.3,2,5,5,114,126,10.5,111,711,19200,
29912173,14,54,2013,1.798,89000,1,2,Alabaster,2,48.7,2,5,5,140,134,9.1,137,536,5695,
29912210,11,147,2020,3.0,6795,3,1,Black,3,85.6,3,5,5,376,240,5.9,74,1412,50490,inactive on: 10/09/2023
29912237,5,5,2023,1.5,4551,1,2,White,2,51.4,2,5,5,128,133,9.2,124,509,26000,
29912350,15,194,2022,0.998,35127,1,2,Grey,3,51.4,2,5,5,99,115,10.7,123,509,13750,
29912354,15,26,2020,1.591,14923,1,2,Grey,6,34.9,2,5,5,130,113,11.1,153,476,19100,
29912357,15,26,2019,1.591,32514,1,2,Red,6,34.9,2,5,5,174,127,8.9,173,476,18150,
29912363,20,176,2019,1.598,18369,1,2,Grey,2,36.7,2,5,5,110,112,11.5,152,387,11680,
29912367,5,71,2019,1.498,41257,1,3,White,6,37.7,2,5,5,148,123,9.5,138,481,20995,
29912381,7,182,2017,1.328,13500,1,3,Green/Grey,6,38.7,3,3,4,84,84,17.2,167,341,17995,
29912385,1,1,2017,1.995,73939,2,2,Black,1,64.2,1,4,5,190,146,7.3,116,805,13990,
29912387,22,104,2017,1.2,70000,1,2,Blue,2,65.7,2,3,5,110,118,9.6,99,723,7650,
29912442,24,96,2017,0.898,14981,1,2,White,2,52.3,2,5,5,90,106,13.2,121,518,12995,
29912448,8,38,2019,1.95,43000,2,3,Black,5,61.4,1,2,4,191,149,7.0,121,891,24500,
29912455,7,7,2018,1.242,23828,1,2,Silver,2,65.7,2,5,5,89,111,11.9,98,535,9988,
29912463,5,46,2019,0.999,19748,1,2,Black,2,52.3,2,5,5,94,116,10.8,104,460,14995,
29912488,2,95,2016,1.598,73000,2,2,Black,2,74.3,2,5,5,108,124,10.5,103,817,9395,
29912520,5,5,2014,1.598,93600,2,2,Black,2,88.3,2,5,5,108,124,10.5,85,971,7995,
29912525,8,8,2020,1.332,17500,1,3,White,1,47.9,2,4,5,161,143,8.1,123,453,24450,
29912529,11,30,2018,1.968,73932,2,3,Black,1,50.4,2,4,5,201,152,8.1,117,698,22000,
29912545,16,224,2012,1.329,36000,1,2,Blue,2,48.7,2,5,5,100,108,13.1,135,589,6995,
29912557,8,21,2015,2.143,83000,2,3,Black,1,61.4,1,4,5,175,141,8.2,121,797,12890,inactive on: 18/09/2023
29912563,5,46,2009,1.4,26900,1,3,Grey,8,40.9,2,5,5,79,106,14.3,165,405,7000,
29912568,11,23,2016,1.968,79080,2,2,Blue,6,60.1,2,5,5,148,126,9.6,119,846,13490,
29912569,6,6,2019,1.591,50374,1,2,Grey,6,34.9,2,5,5,130,113,11.5,161,476,14990,
29912601,10,80,2021,1.199,13612,1,2,White,2,53.3,2,5,5,99,121,9.3,119,516,15000,
29912604,17,225,2013,1.388,74000,1,2,Blue,9,47.1,2,5,5,89,106,13.8,139,497,4995,inactive on: 10/09/2023
29912620,2,177,2021,1.0,41231,1,2,Black,2,51.4,2,5,5,94,109,11.4,124,452,15495,
29912634,4,19,2018,2.993,71000,2,3,Grey,6,32.1,3,5,5,302,130,6.8,198,607,42950,
29912640,22,226,2014,0.998,36700,1,3,Grey,2,62.8,2,5,4,68,100,14.9,104,483,7250,
29912642,11,45,2008,1.984,40000,1,2,Silver,7,36.2,2,2,2,197,147,6.7,186,438,6950,
29912648,15,197,2012,1.591,73000,1,2,Silver,2,44.1,2,5,5,138,112,10.0,149,466,5999,
29912668,24,59,2020,1.332,31058,1,2,Renault Id - Flame Red,2,42.16,2,5,5,140,126,10.4,133,510,15615,
29912669,24,59,2020,1.332,32411,1,2,Renault Id - Flame Red,2,42.16,2,5,5,160,130,9.9,135,510,15799,
29912678,14,18,2017,1.318,42807,1,2,Black,2,55.4,2,5,5,101,118,11.5,120,487,11490,
29912687,8,38,2014,2.143,83600,2,3,Black,1,64.2,1,4,5,204,153,6.6,113,946,14495,
29912771,11,23,2022,2.0,13000,2,1,White,3,49.6,2,5,5,148,128,9.3,149,633,31915,inactive on: 10/09/2023
29912848,20,176,2021,1.0,6134,1,2,Red,3,41.5,2,5,5,118,117,10.9,148,438,14999,inactive on: 04/09/2023
29912907,22,104,2022,1.2,10669,1,1,White,2,55.4,2,5,5,99,117,10.8,122,536,18998,
29912929,5,5,2020,1.0,14609,1,2,Red,2,51.4,2,5,5,113,123,9.8,108,565,15995,inactive on: 04/09/2023
29912957,5,5,2020,1.498,9299,1,3,BLUE,2,44.8,2,5,5,148,139,8.5,134,493,21990,
29912988,20,176,2021,0.999,11500,1,2,GREY,2,43.5,2,5,5,118,119,10.7,142,459,16095,
29913000,5,5,2013,1.598,81790,2,2,White,8,64.2,2,2,4,103,117,12.1,117,777,6995,
29913007,22,104,2021,1.2,12953,1,2,Red,2,56.5,2,5,5,99,117,9.9,119,547,15995,inactive on: 10/09/2023
29913010,22,104,2013,1.0,62000,1,2,Black,2,65.7,2,3,5,68,101,15.9,99,723,4495,
29913011,11,23,2016,1.968,47000,2,3,White,3,51.4,3,5,5,148,126,9.3,140,724,17989,inactive on: 04/09/2023
29913012,5,5,2018,1.5,43264,1,2,White,2,55.4,2,5,5,148,134,8.0,116,609,16559,inactive on: 04/09/2023
29913015,17,56,2017,1.997,64242,2,2,BLACK,2,60.1,2,5,5,148,121,10.1,122,793,12740,
29913202,8,21,2018,1.95,49290,2,3,Black,5,70.6,1,2,4,191,150,7.4,119,776,23700,
29913215,17,31,2014,0.999,49212,1,2,Grey,2,65.7,2,5,5,99,112,11.2,99,607,7991,
29913291,32,227,2017,0.898,25000,1,2,Red,2,55.4,2,5,5,90,104,11.1,115,609,7999,
29913294,14,29,2019,1.597,76000,2,2,Red,2,54.3,2,5,5,118,119,10.2,108,597,14990,
29913475,8,21,2021,3.0,18000,2,1,White,1,39.2,3,4,5,326,155,5.1,188,569,46995,
29913478,8,21,2022,2.0,6000,2,1,Black,6,51.4,1,5,5,197,144,7.8,144,746,47995,
29913511,8,179,2018,2.1,46744,2,1,Blue,3,47.9,3,5,5,201,130,8.6,156,980,28790,
29913515,36,187,2021,1.9,16782,2,3,Orange,4,30.7,3,4,5,162,112,13.0,241,513,40800,
29913541,4,33,2021,2.0,23560,2,3,Black,3,44.8,3,5,5,201,130,7.7,173,611,45490,inactive on: 18/09/2023
29913571,7,228,2021,1.8,16198,3,3,White,6,62.8,2,5,5,102,112,11.1,103,594,21995,
29913589,7,68,2017,1.2,32560,1,2,Red,3,61.4,2,5,4,89,106,11.8,104,432,9595,inactive on: 13/09/2023
29913667,16,35,2020,1.0,23085,1,2,Red,2,57.7,2,5,4,71,99,13.8,114,444,10309,inactive on: 10/09/2023
29913691,2,2,2020,1.0,16844,1,2,Silver,2,53.3,2,5,5,94,113,10.3,126,469,16485,
29913692,2,2,2020,1.0,16507,1,2,Silver,2,53.3,2,5,5,94,113,10.3,126,469,16171,
29913693,2,82,2021,1.0,10793,1,2,Black,3,44.1,2,5,5,109,112,11.4,146,485,19240,
29913709,21,143,2022,1.0,6058,1,2,Grey,3,45.6,2,5,5,109,118,10.9,141,512,25428,
29913849,15,69,2021,0.998,23800,1,2,BLACK,2,47.1,2,5,5,118,115,11.1,136,518,15995,inactive on: 18/09/2023
29913888,11,13,2019,1.968,51000,2,3,White,2,50.4,2,5,4,187,149,7.9,118,443,24500,
29913906,1,229,2018,2.993,70000,2,3,Silver,1,54.3,3,4,5,315,155,5.3,142,932,26999,
29913924,9,70,2020,1.461,48901,2,3,Blue,2,52.3,2,5,5,113,114,13.0,142,633,19495,
29913931,8,21,2019,1.95,22231,2,3,Black,5,70.6,1,2,4,191,150,7.4,132,776,28495,
29913932,11,30,2020,1.968,22649,2,3,Tango Red Metallic,1,47.1,3,4,5,201,153,7.6,121,653,32495,
29913933,11,128,2021,1.968,21047,2,3,White,6,44.8,3,5,5,201,137,7.6,165,641,34995,
29913940,5,10,2018,1.5,44143,1,2,Grey,2,53.3,2,5,5,148,127,8.3,121,586,18990,
29913950,11,74,2014,1.968,46179,2,3,White,1,58.9,2,4,5,175,138,7.9,127,816,11995,
29913957,11,23,2016,2.0,126650,2,2,Black,8,52.3,3,5,5,148,126,9.3,138,736,9895,
29914014,17,52,2014,1.242,39000,1,2,Red,2,57.7,2,3,4,69,99,13.4,115,444,5995,
29914021,15,25,2019,0.998,45861,1,2,Breeze Blue,2,56.5,2,5,5,66,100,13.8,113,435,8295,
29914024,2,160,2020,1.968,39066,2,2,Camouflage,6,49.6,2,5,7,148,126,9.8,129,633,22995,
29914027,1,163,2016,2.993,66161,2,3,Black,6,49.6,1,5,5,313,155,5.4,149,764,17995,
29914036,5,90,2013,0.999,52000,1,2,Black,2,62.8,2,5,4,59,99,14.4,105,483,4995,
29914037,11,74,2014,1.968,102150,2,3,White,1,58.9,2,4,5,175,138,7.9,127,816,9800,
29914045,8,21,2010,2.2,53000,2,3,Silver,8,45.6,1,2,4,201,153,7.4,155,662,8950,
29914075,2,95,2016,1.598,114000,2,2,Grey,2,74.3,2,5,5,108,124,10.5,102,817,7895,
29914077,25,230,2011,1.56,128000,2,2,Black,2,70.6,2,3,4,91,112,11.3,107,745,3250,
29914101,15,144,2014,1.582,61077,2,2,Metallic Grey,2,74.3,2,5,5,126,122,11.5,100,866,7225,
29914110,14,18,2013,1.339,9600,1,3,Grey,2,52.3,2,5,5,98,109,12.8,125,483,9499,
29914126,22,51,2013,1.598,57000,1,2,Black,5,42.2,2,2,4,200,146,7.6,155,511,7995,
29914137,22,51,2015,1.598,86000,1,2,Grey,5,44.1,2,2,4,156,133,8.3,149,534,7495,
29914146,1,163,2011,1.995,111900,2,2,Grey,1,57.6,1,4,5,184,141,8.1,129,887,7995,
29914149,11,30,2022,1.968,7754,2,3,Silver,6,47.1,3,5,5,201,149,7.6,158,653,42450,
29914150,32,227,2013,0.898,61000,1,2,Blue,2,52.3,2,5,5,90,104,11.1,124,575,4495,
29914233,5,5,2019,1.5,21250,1,1,Blue,2,43.5,2,5,5,148,134,8.0,119,478,19990,inactive on: 10/09/2023
29914237,15,26,2022,1.6,24163,1,2,White,3,38.7,2,5,5,130,113,11.1,166,528,18490,
29914238,16,35,2019,1.0,10007,1,2,Red,2,56.5,2,5,4,71,99,13.8,93,435,9990,
29914241,5,5,2019,1.6,45145,2,2,White,2,57.7,2,5,5,113,123,10.2,108,635,14250,
29914244,5,46,2016,1.2,30774,1,2,Black,2,60.1,2,5,5,89,114,10.8,107,595,10990,
29914324,7,68,2019,1.2,15356,1,2,Black,3,53.3,2,5,4,89,106,11.8,107,375,9995,
29914354,31,99,2020,2.0,11531,1,2,White,1,50.4,2,4,5,178,134,8.2,102,565,18495,
29914355,31,142,2020,2.0,17975,1,2,Grey,3,38.2,2,5,5,163,125,10.3,145,471,22995,inactive on: 18/09/2023
29914396,15,26,2019,1.6,38535,2,2,Red,3,46.3,2,5,5,134,112,10.8,120,631,18490,
29914397,10,42,2015,1.0,55357,1,2,Blue,2,62.8,2,5,5,74,106,13.1,104,442,6790,inactive on: 04/09/2023
29914412,9,9,2021,1.0,6068,1,2,Grey,3,45.6,2,5,5,112,112,10.7,137,461,22995,
29914628,25,134,2022,1.5,5000,2,1,Blue,2,64.2,2,5,5,129,128,9.5,121,706,25000,
29914652,5,5,2019,1.5,27001,1,2,Silver,2,47.1,2,5,5,128,130,9.1,113,518,16796,inactive on: 18/09/2023
29914662,8,58,2022,2.0,11507,2,1,Silver,3,40.4,3,5,5,241,144,6.5,174,587,43290,inactive on: 04/09/2023
29914819,17,231,2017,2.0,45089,2,1,Grey,3,48.7,3,5,5,207,131,9.4,149,689,19490,
29914825,11,74,2017,2.0,46474,1,1,Grey,1,52.3,2,4,5,187,149,7.3,122,621,19790,
29914827,11,128,2015,2.0,68444,2,1,Grey,3,47.1,3,5,5,187,130,8.4,157,777,17290,
29914828,25,193,2021,1.2,15000,1,2,Grey,3,47.1,2,5,5,129,121,10.5,146,549,17995,inactive on: 10/09/2023
29914866,9,150,2022,1.5,5600,3,1,Silver,3,43.5,3,5,5,210,111,7.0,146,526,42490,
29914897,24,59,2020,1.5,23174,2,2,Blue,3,55.38,2,5,5,115,117,11.7,114,670,15995,inactive on: 04/09/2023
29914920,16,27,2019,1.5,40843,1,2,Black,2,47.9,2,5,5,109,109,11.0,118,443,11790,inactive on: 04/09/2023
29914973,6,6,2020,1.6,21697,1,2,Black,3,34.9,2,5,5,175,126,9.2,183,476,19990,inactive on: 10/09/2023
29914997,24,200,2018,1.3,26714,1,2,Blue,2,43.5,2,5,5,140,127,9.5,125,476,13990,
29915076,5,5,2022,1.5,5264,1,2,White,2,49.6,2,5,5,148,139,8.5,129,546,25000,inactive on: 04/09/2023
29915091,5,5,2021,2.0,17410,1,1,White,2,36.2,3,5,5,316,155,4.7,179,398,38590,
29915127,1,164,2021,2.0,23019,2,1,White,6,49.6,2,5,7,188,137,8.2,139,556,26950,
29915150,9,70,2021,1.3,48997,1,1,White,3,42.2,2,5,5,158,123,9.9,152,511,18963,
29915158,11,23,2018,1.4,32369,1,2,Blue,3,49.6,2,5,5,148,126,9.2,131,698,18276,inactive on: 10/09/2023
29915159,25,60,2020,1.2,16525,1,1,Red,2,49.6,2,5,5,109,120,10.0,138,491,15195,
29915184,11,74,2020,2.0,28883,2,3,Navarra Blue Metallic,6,49.6,2,5,5,161,139,8.5,150,436,27195,
29915356,24,96,2016,0.9,42761,1,2,Black,2,55.4,2,5,5,90,106,13.2,114,548,9995,
29915357,28,183,2006,2.722,66400,2,3,Black,1,35.0,1,4,5,204,141,7.8,214,654,9995,
29915371,11,84,2012,1.598,65000,2,2,Black,2,70.6,2,3,4,104,118,10.5,99,699,6990,
29915423,3,102,2018,1.969,60300,2,3,Gold,1,58.9,3,4,5,235,145,6.7,127,777,23495,
29915429,22,159,2018,1.199,14000,1,2,Grey,2,56.5,2,5,5,82,105,13.5,114,621,11990,inactive on: 13/09/2023
29915430,14,89,2008,2.204,99000,2,2,Blue,6,43.5,3,5,5,138,116,10.3,173,555,4490,
29915440,5,5,2019,1.495,47290,1,2,Blue,2,48.7,2,5,5,128,130,8.8,119,536,15780,
29915443,4,19,2019,2.993,43884,2,3,Silver,6,31.7,3,5,5,302,140,6.8,202,600,44990,
29915455,5,5,2019,1.495,24117,1,2,Silver,2,50.4,2,5,5,128,130,9.1,115,554,15100,
29915463,11,128,2012,1.968,126500,2,3,Grey,6,47.1,3,5,5,175,124,9.0,159,777,9890,
29915504,14,18,2009,1.339,91000,1,2,BLACK,2,52.3,2,5,5,98,113,11.5,128,483,3295,
29915507,9,9,2014,1.598,82000,1,3,GREY,2,44.8,2,5,5,115,106,11.5,145,453,8295,inactive on: 18/09/2023
29915511,20,67,2011,1.242,64394,1,2,White,2,58.9,2,3,4,69,99,12.9,113,453,4490,
29915517,20,67,2014,1.242,72065,1,2,Blue,2,58.9,2,3,4,69,99,12.9,113,453,3999,inactive on: 04/09/2023
29915523,10,80,2019,1.398,15810,1,2,Silver,2,43.5,2,5,5,74,101,15.5,128,718,11995,
29915525,22,159,2019,1.199,83516,1,2,Red,2,56.5,2,5,5,82,105,13.6,114,621,7999,
29915527,5,46,2017,1.197,16000,1,3,Black,2,60.1,2,5,5,89,114,10.8,109,595,15795,
29915742,21,121,2019,1.598,35485,2,2,White,6,56.5,2,5,5,113,125,10.0,109,621,13799,inactive on: 10/09/2023
29915775,2,82,2021,1.498,19290,1,2,Silver,3,42.8,2,5,5,148,123,9.3,149,471,17899,inactive on: 10/09/2023
29915894,28,137,2019,1.997,43662,1,3,Black,6,37.7,1,5,5,246,150,6.5,170,614,17049,inactive on: 04/09/2023
29915924,2,177,2018,0.999,30815,1,2,Grey,3,56.5,2,5,5,113,113,9.8,114,497,13049,inactive on: 04/09/2023
29915959,1,163,2019,1.995,33986,2,4,Blue,1,49.6,1,4,5,190,146,7.3,119,720,22299,inactive on: 10/09/2023
29915994,11,13,2019,1.968,31397,2,4,Black,2,50.4,2,5,4,187,149,7.9,118,443,21299,inactive on: 10/09/2023
29916006,1,232,2018,2.993,54288,2,4,Red,5,47.1,3,5,5,258,143,6.7,183,881,26049,inactive on: 04/09/2023
